OA_MAIS,GV_CURBWGT,GV_DVLAT,GV_DVLONG,GV_ENERGY,GV_LANES,GV_OTVEHWGT,GV_SPLIMIT,OA_AGE,OA_HEIGHT,OA_WEIGHT,VE_ORIGAVTW,VE_WHEELBAS,VE_PDOF_TR,GV_FOOTPRINT,GV_MODELYR,GV_WGTCDTR,OA_BAGDEPLY,OA_MANUSE,OA_SEX,VE_GAD1
0,1690,0,33,876,2,1230,30,56,,,162,307,315,4.9734,2000,Truck (<=6000 lbs.),Not Deployed,1,Male,Rear
0,1550,,,,3,1550,50,27,173,70,151,276,315,4.1676,2006,Passenger Car,Not Deployed,1,Male,Rear
0,1550,,,,3,1550,50,55,,,157,281,,4.4117,2003,Passenger Car,Not Deployed,1,Female,Front
0,1100,,,,4,1320,30,52,165,77,147,262,,3.8514,2001,Passenger Car,Not Deployed,1,Female,Right
0,1780,,,,2,1790,30,41,160,57,159,290,,4.611,2001,Truck (<=6000 lbs.),Not Deployed,1,Female,Left
0,1140,,,,4,,40,45,160,54,146,260,,3.796,2005,Passenger Car,Not Deployed,1,Female,
0,1140,,,,3,1690,30,25,168,57,146,260,315,3.796,2005,Passenger Car,Not Deployed,1,Male,Rear
0,1790,,,,3,1690,50,36,168,132,151,269,135,4.0619,2000,Truck (<=6000 lbs.),Deployed,1,Male,Front
0,1310,,,,4,1370,30,69,,,150,251,295,3.765,2006,Passenger Car,Not Deployed,1,Female,Rear
0,1230,0,32,724,1,1500,50,47,160,64,151,265,315,4.0015,2007,Passenger Car,Not Deployed,1,Female,Rear
0,1400,,,,3,1210,50,67,,,149,252,,3.7548,2005,Truck (<=6000 lbs.),Deployed,1,Female,Front
0,2590,,,,3,,55,26,191,79,171,295,285,5.0445,2007,Truck (<=10000 lbs.),Not Deployed,1,Male,Rear
0,1610,,,,2,,30,45,,,159,287,135,4.5633,2004,Passenger Car,Deployed,1,Male,Left
0,1730,,,,1,1500,30,26,,,160,305,315,4.88,2007,Passenger Car,Not Deployed,1,Male,Rear
0,1490,3,-19,277,5,1820,30,52,,,152,275,125,4.18,2003,Passenger Car,Deployed,1,Female,Front
0,1520,8,-4,106,1,1900,30,52,170,100,159,279,75,4.4361,2003,Passenger Car,Not Deployed,1,Female,Left
0,1200,,,,3,,30,32,,,151,250,65,3.775,2007,Passenger Car,Not Deployed,1,Female,Left
0,1640,,,,3,,50,20,,,156,284,,4.4304,2008,Passenger Car,Not Deployed,1,Male,Left
0,1900,,,,2,1890,30,77,168,77,160,287,,4.592,2007,Truck (<=6000 lbs.),Not Deployed,1,Male,Left
0,1570,,,,4,2330,30,33,178,113,156,284,205,4.4304,2005,Passenger Car,Not Deployed,1,Male,Right
0,1460,-20,-34,1146,2,2010,30,,,,152,275,165,4.18,2002,Passenger Car,Deployed,1,,Front
0,2010,24,-14,821,2,1460,30,53,160,68,170,269,75,4.573,2005,Truck (<=6000 lbs.),Deployed,1,Female,Left
0,1570,,,,2,1390,30,32,175,74,159,287,55,4.5633,2000,Passenger Car,Deployed,1,Male,Left
0,1900,,,,6,1650,30,49,173,89,162,290,,4.698,2005,Passenger Car,Not Deployed,1,Male,
0,1630,,,,2,1840,30,68,168,59,154,275,315,4.235,2001,Passenger Car,Not Deployed,1,Female,Rear
0,1860,,,,4,2690,50,31,,,155,272,155,4.216,2007,Truck (<=6000 lbs.),Not Deployed,1,Male,Front
0,1530,,,,2,1310,30,42,175,77,148,260,215,3.848,2005,Passenger Car,Not Deployed,1,Male,Right
0,1220,,,,2,2010,30,25,191,75,150,270,,4.05,2007,Passenger Car,Not Deployed,1,Male,Left
0,1460,,,,4,1040,50,24,180,77,156,272,305,4.2432,2006,Passenger Car,Not Deployed,1,Female,Rear
0,1340,17,-29,650,2,1300,30,22,,,147,270,105,3.969,2008,Passenger Car,Deployed,0,Male,Front
0,1470,15,-25,370,4,2390,30,,,,150,263,105,3.945,2003,Truck (<=6000 lbs.),Deployed,0,,Front
0,2390,-15,-8,841,4,1470,30,48,168,82,168,300,195,5.04,2005,Truck (<=10000 lbs.),Deployed,1,Male,Right
0,1960,-5,31,868,1,1420,30,64,180,95,170,315,305,5.355,2007,Truck (<=6000 lbs.),Not Deployed,1,Male,Rear
0,2260,,,,2,1920,30,38,,,165,293,205,4.8345,2007,Truck (<=10000 lbs.),Not Deployed,1,Female,Right
0,1520,,,,2,1990,30,22,,,158,276,155,4.3608,2001,Passenger Car,Not Deployed,0,Male,Right
0,1170,,,,3,1980,50,24,180,91,147,253,135,3.7191,2006,Passenger Car,Deployed,1,Male,Front
0,1500,,,,2,1090,30,63,155,61,158,278,115,4.3924,2007,Passenger Car,Deployed,1,Female,Front
0,1220,3,-4,33,1,1370,30,39,173,84,150,270,95,4.05,2007,Passenger Car,Not Deployed,1,Male,Left
0,1570,,,,2,1430,50,66,180,77,155,273,285,4.2315,2007,Passenger Car,Not Deployed,1,Male,Right
0,1480,-20,-3,213,2,2350,25,36,170,,154,262,215,4.0348,2006,Truck (<=6000 lbs.),Not Deployed,1,Female,Right
0,2380,-12,-10,637,5,1670,45,46,157,59,166,302,185,5.0132,2001,Truck (<=10000 lbs.),Not Deployed,1,Female,Right
0,2360,-8,-23,1096,4,1900,40,27,165,64,156,270,155,4.212,2005,Truck (<=6000 lbs.),Deployed,1,Female,Front
0,1900,25,-15,421,2,2360,40,17,168,41,166,303,75,5.0298,2007,Truck (<=6000 lbs.),Not Deployed,1,Female,Left
0,1720,6,-16,308,5,1830,45,44,173,93,155,262,115,4.061,2005,Truck (<=6000 lbs.),Deployed,1,Male,Front
0,1830,-10,-12,274,5,1720,45,78,180,73,161,291,175,4.6851,2004,Passenger Car,Not Deployed,,Male,Right
0,1770,0,-26,319,2,2400,50,38,152,61,152,265,135,4.028,2004,Truck (<=6000 lbs.),Deployed,1,Male,Front
0,1540,,,,2,,50,63,173,113,156,276,125,4.3056,2002,Passenger Car,Deployed,1,Male,Front
0,1790,,,,3,1510,35,80,160,70,163,291,145,4.7433,2003,Passenger Car,Not Deployed,1,Male,Right
0,1600,,,,5,2750,45,46,168,73,157,277,315,4.3489,2008,Passenger Car,Not Deployed,1,Female,Rear
0,2750,,,,5,1600,45,41,,,171,300,135,5.13,2004,Truck (<=10000 lbs.),Not Deployed,,Male,Front
0,1580,9,-2,131,4,1520,35,47,165,84,153,286,55,4.3758,2005,Passenger Car,Not Deployed,1,Female,Left
0,1410,-31,-11,517,2,1880,25,71,165,86,155,280,205,4.34,2002,Passenger Car,Deployed,0,Male,Right
0,1880,8,-23,835,2,1410,45,24,191,104,160,333,115,5.328,2006,Truck (<=10000 lbs.),Deployed,1,Male,Front
0,1150,7,-11,255,2,1160,40,44,170,57,144,248,105,3.5712,2007,Passenger Car,Deployed,1,Female,Front
0,1160,-10,-6,38,2,1150,25,26,160,48,147,262,195,3.8514,2000,Passenger Car,Not Deployed,1,Female,Right
0,1300,-9,-5,133,2,,40,24,178,77,151,251,195,3.7901,2000,Passenger Car,Deployed,0,Male,Right
0,1500,,,,2,2020,40,38,165,70,154,285,125,4.389,2007,Passenger Car,Not Deployed,1,Female,Left
0,1410,31,-18,457,2,2940,25,29,173,79,150,273,75,4.095,2005,Passenger Car,Not Deployed,1,Female,Left
0,1180,0,12,74,2,1450,45,72,173,91,147,261,315,3.8367,2007,Passenger Car,Not Deployed,1,Male,Rear
0,1450,0,-10,96,2,1180,45,22,163,50,154,273,135,4.2042,2007,Passenger Car,Not Deployed,1,Female,Front
0,1830,-7,-38,473,2,1830,40,29,178,59,160,285,145,4.56,2004,Truck (<=6000 lbs.),Deployed,1,Female,Front
0,1710,,,,2,1880,35,26,155,49,156,286,205,4.4616,2006,Truck (<=6000 lbs.),Not Deployed,1,Female,Right
0,1670,-25,-21,928,4,1070,45,27,180,96,158,281,185,4.4398,2007,Passenger Car,Not Deployed,0,Male,Right
0,1500,0,32,628,3,2220,50,61,152,77,157,276,315,4.3332,2006,Passenger Car,Not Deployed,1,Female,Rear
0,2220,0,-21,402,3,1500,50,60,173,84,170,343,135,5.831,2005,Truck (<=10000 lbs.),Not Deployed,1,Male,Front
0,1640,,,,2,2090,55,56,178,73,152,274,125,4.1648,2007,Passenger Car,Not Deployed,1,Male,Left
0,1430,-10,-28,863,5,1850,45,76,,,157,272,155,4.2704,2007,Passenger Car,Deployed,1,Female,Front
0,1850,8,-21,224,4,1430,45,51,,,163,282,115,4.5966,2007,Truck (<=6000 lbs.),Deployed,1,Female,Front
0,1510,0,33,767,2,2270,50,29,,,150,266,315,3.99,2004,Passenger Car,Not Deployed,1,Female,Rear
0,2270,0,-21,393,2,1510,50,29,173,82,170,343,135,5.831,2005,Truck (<=10000 lbs.),Not Deployed,1,Male,Front
0,1410,,,,3,1330,45,35,168,54,150,272,125,4.08,2003,Passenger Car,Deployed,1,Female,Front
0,1400,3,-18,169,4,1200,40,46,168,61,148,252,125,3.7296,2004,Truck (<=6000 lbs.),Deployed,1,Female,Front
0,1200,-4,-22,297,5,1400,40,60,168,100,150,267,145,4.005,2005,Passenger Car,Deployed,1,Female,Front
0,1280,0,24,284,2,1040,40,60,,73,147,271,315,3.9837,2000,Passenger Car,Not Deployed,0,Female,Rear
0,1040,0,-29,423,2,1280,40,26,163,59,147,255,135,3.7485,2008,Passenger Car,Deployed,1,Female,Front
0,2560,-5,-13,167,5,1410,50,41,188,113,174,330,155,5.742,2008,Truck (<=10000 lbs.),Not Deployed,0,Male,Front
0,1320,,,,4,1660,40,23,168,77,151,270,,4.077,2007,Passenger Car,Not Deployed,1,Male,
0,1530,-4,-23,273,2,1730,40,52,163,47,156,267,145,4.1652,2007,Passenger Car,Deployed,1,Female,Front
0,1730,0,-18,198,2,1070,40,25,191,95,152,265,135,4.028,2001,Truck (<=6000 lbs.),Not Deployed,1,Male,Front
0,1710,,,,2,1220,50,29,183,77,159,275,165,4.3725,2003,Truck (<=6000 lbs.),Deployed,1,Male,Front
0,1220,,,,2,1710,50,61,,,153,260,115,3.978,2005,Passenger Car,Deployed,1,Female,Left
0,2040,22,-27,2230,2,1660,25,24,155,50,169,269,,4.5461,2006,Truck (<=6000 lbs.),Deployed,1,Female,Left
0,1260,,,,2,1840,25,35,170,82,147,261,,3.8367,2006,Passenger Car,Not Deployed,1,Female,Right
0,1920,,,,2,1700,40,31,175,73,161,288,205,4.6368,2005,Truck (<=6000 lbs.),Deployed,1,Male,Right
0,1730,0,-9,45,5,1270,50,20,178,70,160,288,135,4.608,2001,Truck (<=6000 lbs.),Not Deployed,,Male,Front
0,1070,,,,4,,50,53,170,57,146,250,185,3.65,2007,Passenger Car,Deployed,,Female,Right
0,1750,4,-25,379,2,1280,35,25,,,151,269,125,4.0619,2000,Truck (<=6000 lbs.),Deployed,1,,Front
0,1280,-32,-6,901,2,1750,25,17,,,152,260,215,3.952,2008,Passenger Car,Not Deployed,0,Male,Right
0,1480,0,-14,121,4,1830,40,47,168,64,155,273,135,4.2315,2007,Passenger Car,Not Deployed,1,Female,Front
0,1740,0,14,190,2,1510,25,35,163,,161,305,315,4.9105,2000,Truck (<=6000 lbs.),Not Deployed,1,Female,Rear
0,1120,,,,1,1700,35,19,173,73,147,262,,3.8514,2004,Passenger Car,Not Deployed,1,Male,Front
0,1700,,,,2,1120,,22,168,59,154,262,,4.0348,2005,Truck (<=6000 lbs.),Not Deployed,1,Female,Left
0,1500,-23,-9,299,2,2350,25,21,,,157,278,205,4.3646,2008,Passenger Car,Not Deployed,1,Female,Right
0,1460,-8,-9,80,2,1260,,22,,,151,264,175,3.9864,2008,Passenger Car,Not Deployed,1,Female,Front
0,1510,,,,3,1740,40,33,175,78,147,237,,3.4839,2005,Truck (<=6000 lbs.),Not Deployed,1,Female,Front
0,1940,,,,3,2330,35,45,183,92,162,308,,4.9896,2004,Truck (<=6000 lbs.),Deployed,1,Male,Front
0,1100,0,-12,73,3,2100,50,19,163,54,148,260,135,3.848,2001,Passenger Car,Not Deployed,1,Female,Front
0,1380,,,,4,1580,45,33,,,149,300,125,4.47,2002,Truck (<=6000 lbs.),Deployed,1,Male,Left
0,1580,,,,4,1160,45,42,175,135,155,271,145,4.2005,2005,Truck (<=6000 lbs.),Deployed,1,Female,Front
0,1370,-8,-23,267,2,1500,25,62,170,88,139,300,155,4.17,2003,Truck (<=6000 lbs.),Not Deployed,1,Male,Front
0,2250,-4,-12,231,3,1500,45,20,180,127,158,328,155,5.1824,2006,Truck (<=10000 lbs.),Not Deployed,1,Male,Front
0,1500,4,-22,445,2,2250,45,18,,,149,262,125,3.9038,2006,Passenger Car,Deployed,1,Female,Left
0,1800,0,21,431,2,1870,45,33,152,51,164,286,315,4.6904,2006,Truck (<=6000 lbs.),Not Deployed,1,Female,Rear
0,1870,0,-20,203,2,1800,45,33,170,70,154,270,135,4.158,2003,Truck (<=6000 lbs.),Deployed,0,Male,Front
0,1140,,,,2,1400,50,78,,,147,262,,3.8514,2004,Passenger Car,Not Deployed,1,Female,Front
0,1200,-13,-23,268,4,1530,40,44,185,122,146,262,165,3.8252,2005,Passenger Car,Deployed,1,Male,Right
0,1200,,,,2,,45,24,168,109,145,264,325,3.828,2001,Passenger Car,Not Deployed,1,Female,Rear
0,1410,,,,3,,50,29,188,86,150,258,315,3.87,2005,Passenger Car,Not Deployed,1,Male,Rear
0,1410,10,-28,508,4,1760,40,17,178,68,155,272,115,4.216,2004,Passenger Car,Not Deployed,1,Male,Front
0,1210,22,-8,280,2,2250,35,76,163,,147,262,65,3.8514,2005,Passenger Car,Not Deployed,1,Female,Left
0,2080,,,,2,,50,16,152,51,158,287,215,4.5346,2006,Truck (<=10000 lbs.),Not Deployed,1,Female,Right
0,2060,-4,-21,329,5,2040,45,46,191,104,166,365,145,6.059,2003,Truck (<=10000 lbs.),Deployed,1,Male,Front
0,1430,-4,-21,303,5,1510,45,23,,,155,267,145,4.1385,2006,Passenger Car,Deployed,1,Female,Front
0,1270,,,,2,2030,45,18,173,70,150,253,135,3.795,2002,Passenger Car,Deployed,0,Male,Front
0,1150,-28,-10,657,6,1130,35,51,,,144,248,205,3.5712,2007,Passenger Car,Not Deployed,1,Male,Right
0,1580,0,-24,348,2,1950,35,63,168,75,153,286,135,4.3758,2005,Passenger Car,Deployed,0,Male,Front
0,1950,3,19,470,2,1580,35,45,170,,163,307,325,5.0041,2002,Truck (<=6000 lbs.),Not Deployed,1,Female,Rear
0,1990,,,,5,2100,45,37,160,54,155,289,125,4.4795,2002,Truck (<=6000 lbs.),Not Deployed,1,Female,Front
0,1370,4,-12,258,2,850,45,17,180,104,150,272,115,4.08,2000,Passenger Car,Deployed,1,Male,Front
0,1100,0,-21,122,2,1270,35,17,168,64,148,260,135,3.848,2000,Passenger Car,Deployed,1,Female,Front
0,1270,0,17,239,2,1100,35,35,178,78,150,270,315,4.05,2007,Passenger Car,Not Deployed,1,Male,Rear
0,1320,,,,2,860,35,53,165,88,155,280,165,4.34,2005,Passenger Car,Not Deployed,1,Female,Front
0,2380,15,-8,594,4,1670,40,40,165,84,166,302,75,5.0132,2000,Truck (<=10000 lbs.),Not Deployed,1,Male,Left
0,1450,7,-1,72,2,1270,35,60,,,157,274,55,4.3018,2005,Passenger Car,Not Deployed,1,Female,Left
0,1610,6,-36,545,5,1700,45,24,160,77,154,262,125,4.0348,2003,Truck (<=6000 lbs.),Deployed,1,Male,Front
0,1700,-33,-19,1711,5,1610,45,20,,,161,305,195,4.9105,2003,Truck (<=6000 lbs.),Not Deployed,,Male,Right
0,1640,,,,2,1970,35,39,,,158,272,315,4.2976,2006,Passenger Car,Not Deployed,1,Female,Rear
0,1090,-1,-8,68,2,1480,45,52,173,83,146,247,145,3.6062,2000,Passenger Car,Not Deployed,1,Female,Front
0,1480,5,-4,29,2,1090,25,66,152,59,157,273,85,4.2861,2008,Passenger Car,Not Deployed,1,Female,Front
0,1080,-27,-22,297,2,2120,25,83,,,148,253,185,3.7444,2005,Passenger Car,Deployed,1,Female,Right
0,1630,0,24,466,2,1380,50,43,175,113,149,320,315,4.768,2001,Truck (<=6000 lbs.),Not Deployed,1,Male,Rear
0,2140,-13,-23,226,2,1500,45,37,155,79,160,291,165,4.656,2003,Truck (<=6000 lbs.),Deployed,1,Female,Right
0,1500,13,-35,1615,3,2140,45,22,180,82,151,270,115,4.077,2006,Passenger Car,Deployed,1,Male,Front
0,1200,-19,-33,477,2,1440,35,46,,,146,259,165,3.7814,2004,Passenger Car,Deployed,1,Female,Front
0,1840,0,16,122,3,2170,45,43,,,157,272,315,4.2704,2004,Truck (<=6000 lbs.),Not Deployed,1,Male,Rear
0,1620,4,-25,667,5,1790,50,77,173,68,159,285,125,4.5315,2005,Passenger Car,Deployed,0,Female,Front
0,1790,-14,-17,132,5,1620,50,83,173,69,164,290,175,4.756,2003,Passenger Car,Deployed,1,Male,Right
0,1140,,,,5,1250,45,71,,,151,261,,3.9411,2002,Passenger Car,Not Deployed,1,Female,
0,1460,3,17,192,2,1820,35,17,170,64,153,257,325,3.9321,2001,Passenger Car,Not Deployed,1,Male,Rear
0,1430,,,,1,1140,25,22,163,64,152,270,35,4.104,2000,Passenger Car,Not Deployed,,Male,Left
0,1600,,,,4,1420,50,73,160,70,156,262,,4.0872,2007,Truck (<=6000 lbs.),Deployed,1,Female,Front
0,1690,,,,4,1560,35,21,,,160,305,,4.88,2008,Passenger Car,Not Deployed,,Male,Front
0,1160,,,,2,2000,25,17,173,102,147,262,,3.8514,2001,Passenger Car,Not Deployed,1,Male,Front
0,2000,,,,2,1160,45,54,168,68,158,287,,4.5346,2008,Truck (<=6000 lbs.),Not Deployed,1,Female,
0,1750,0,10,115,3,1990,50,48,170,73,153,283,315,4.3299,2002,Passenger Car,Not Deployed,1,Female,Rear
0,1990,0,-8,21,3,1750,50,21,183,113,166,302,,5.0132,2002,Truck (<=6000 lbs.),Not Deployed,1,Male,
0,1810,-10,-4,250,2,1190,25,36,188,86,165,291,205,4.8015,2001,Passenger Car,Not Deployed,1,Male,Right
0,1190,8,-14,127,2,1810,25,20,163,64,146,264,105,3.8544,2003,Passenger Car,Deployed,1,Female,Front
0,1210,0,13,144,5,1050,35,87,180,84,145,264,315,3.828,2004,Passenger Car,Not Deployed,1,Male,Rear
0,1190,2,-10,127,2,1450,35,21,173,82,146,264,125,3.8544,2000,Passenger Car,Deployed,1,Male,Front
0,1450,-8,-3,70,3,1190,35,17,155,45,157,274,205,4.3018,2005,Passenger Car,Not Deployed,1,Female,Right
0,1320,,,,2,1390,40,17,165,54,155,280,135,4.34,2001,Passenger Car,Not Deployed,1,Female,Front
0,1120,,,,5,2490,35,40,175,82,146,250,115,3.65,2008,Passenger Car,Deployed,1,Male,Front
0,2490,,,,5,1120,35,30,178,86,167,365,165,6.0955,2002,Truck (<=10000 lbs.),Not Deployed,1,Male,Front
0,1750,31,-11,1075,2,1710,25,18,168,54,163,303,65,4.9389,2005,Truck (<=6000 lbs.),Not Deployed,1,Male,Left
0,1710,-11,-31,843,2,1750,35,32,180,91,156,286,155,4.4616,2005,Truck (<=6000 lbs.),Deployed,1,Male,Front
0,1380,,,,2,1410,45,38,163,73,148,262,305,3.8776,2005,Truck (<=6000 lbs.),Not Deployed,1,Female,Right
0,1410,,,,2,1380,45,62,157,59,146,259,125,3.7814,2005,Passenger Car,Not Deployed,1,Female,Front
0,1270,0,-59,2765,2,1870,45,51,180,79,149,273,135,4.0677,2007,Passenger Car,Deployed,1,Male,Front
0,1870,0,42,384,2,1270,45,30,175,84,157,271,315,4.2547,2004,Truck (<=6000 lbs.),Not Deployed,1,Male,Rear
0,1750,,,,3,1440,45,49,168,54,153,265,305,4.0545,2006,Truck (<=6000 lbs.),Not Deployed,1,Female,Rear
0,1440,,,,3,1750,45,61,,,156,270,135,4.212,2003,Passenger Car,Deployed,1,Female,Front
0,1790,5,-8,54,2,1680,25,33,173,100,159,305,,4.8495,2004,Truck (<=6000 lbs.),Not Deployed,1,Male,Front
0,1680,-9,-5,136,2,1790,35,50,,,159,305,195,4.8495,2003,Truck (<=6000 lbs.),Not Deployed,1,Male,Right
0,3280,,,,3,2200,45,37,178,75,174,348,185,6.0552,2005,Truck (<=10000 lbs.),Not Deployed,1,Male,Front
0,2200,,,,5,3280,45,41,180,125,169,343,95,5.7967,2003,Truck (<=10000 lbs.),Not Deployed,0,Male,Left
0,1600,-32,-18,1639,4,1580,45,80,168,76,157,276,195,4.3332,2002,Passenger Car,Not Deployed,1,Female,Right
0,2260,,,,2,,40,17,180,107,163,300,225,4.89,2004,Truck (<=10000 lbs.),Deployed,1,Male,Right
0,1150,16,-6,186,2,1020,25,91,157,61,150,260,65,3.9,2008,Passenger Car,Not Deployed,1,Female,Left
0,2220,-4,-21,545,2,1870,25,36,160,54,163,300,145,4.89,2004,Truck (<=10000 lbs.),Deployed,1,Female,Front
0,1250,0,18,210,5,2210,40,58,170,88,150,270,315,4.05,2008,Passenger Car,Deployed,1,Female,Rear
0,2210,0,-11,74,5,1250,40,42,,,162,285,135,4.617,2006,Truck (<=10000 lbs.),Deployed,0,Male,Front
0,1610,34,-41,1651,2,2110,50,19,185,50,155,272,95,4.216,2002,Passenger Car,Deployed,1,Male,Front
0,2110,-26,-31,3587,2,1610,50,57,178,86,168,365,175,6.132,2001,Truck (<=10000 lbs.),Not Deployed,1,Male,Right
0,1200,5,-31,260,5,2040,45,37,,,150,266,125,3.99,2005,Passenger Car,Deployed,1,Male,Front
0,2040,-3,-19,634,6,1200,45,27,180,59,170,310,145,5.27,2006,Truck (<=10000 lbs.),Deployed,1,Male,Front
0,1460,5,-28,432,4,1360,40,20,157,57,155,271,125,4.2005,2003,Truck (<=6000 lbs.),Deployed,1,Female,Front
0,1510,-15,-26,1068,5,1200,40,30,163,92,158,276,165,4.3608,2003,Passenger Car,Deployed,1,Female,Front
0,2160,0,-29,420,3,2130,40,43,,,172,352,135,6.0544,2001,Truck (<=10000 lbs.),Not Deployed,1,Male,Front
0,2130,-9,-23,980,3,2160,40,65,178,84,185,323,155,5.9755,2002,Truck (<=10000 lbs.),Not Deployed,1,Male,Front
0,1550,,,,2,2520,25,28,168,73,154,272,145,4.1888,2003,Passenger Car,Not Deployed,1,Male,Front
0,1780,-22,-12,361,2,1270,25,65,170,57,156,262,195,4.0872,2001,Truck (<=6000 lbs.),Not Deployed,1,Female,Right
0,1270,11,-31,916,6,1780,50,76,168,68,152,269,115,4.0888,2008,Passenger Car,Deployed,1,Male,Front
0,1640,-2,12,115,2,1330,45,49,,,154,275,305,4.235,2001,Passenger Car,Not Deployed,1,Male,Rear
0,1540,,,,2,1780,35,20,173,82,157,281,125,4.4117,2002,Passenger Car,Deployed,1,,Front
0,1780,,,,5,1540,35,37,163,63,152,265,165,4.028,2004,Truck (<=6000 lbs.),Deployed,1,Female,Front
0,1410,,,,2,2400,40,69,175,82,156,272,315,4.2432,2005,Passenger Car,Not Deployed,1,Female,Rear
0,1530,,,,2,1160,35,84,168,64,156,276,,4.3056,2001,Passenger Car,Not Deployed,1,Male,Left
0,1190,,,,5,2300,45,37,183,79,145,264,105,3.828,2001,Passenger Car,Deployed,1,Male,Front
0,1410,7,-42,738,6,1330,40,25,,86,155,273,125,4.2315,2007,Passenger Car,Deployed,1,Female,Front
0,1140,,,,4,2050,40,53,170,59,146,260,115,3.796,2004,Passenger Car,Not Deployed,1,Female,Front
0,2050,,,,4,1140,40,36,,,169,270,115,4.563,2005,Truck (<=6000 lbs.),Not Deployed,1,Male,Left
0,1150,,,,3,2440,25,58,147,56,146,260,,3.796,2007,Passenger Car,Deployed,1,Female,Front
0,1490,,,,3,1910,25,41,185,77,149,273,75,4.0677,2004,Passenger Car,Not Deployed,1,Male,Left
0,2090,-12,0,195,2,1600,25,21,,,158,287,225,4.5346,2005,Truck (<=6000 lbs.),Not Deployed,1,Male,Right
0,1360,8,-13,125,2,1600,35,46,160,57,154,267,105,4.1118,2000,Passenger Car,Deployed,1,Female,Front
0,1600,-11,-7,141,2,1360,25,43,157,145,155,263,,4.0765,2007,Truck (<=6000 lbs.),Not Deployed,1,Female,Right
0,1580,,,,5,2260,40,17,,75,155,275,115,4.2625,2001,Passenger Car,Deployed,1,Male,Left
0,1200,,,,2,1940,40,35,,,147,261,25,3.8367,2001,Passenger Car,Not Deployed,,Male,Left
0,1990,,,,2,1360,40,38,,,157,278,125,4.3646,2007,Truck (<=6000 lbs.),Deployed,,Male,Front
0,1380,,,,3,1060,40,56,163,70,154,278,,4.2812,2007,Passenger Car,Not Deployed,1,Female,
0,1060,,,,2,1380,25,38,170,95,143,260,225,3.718,2001,Passenger Car,Not Deployed,1,Male,Right
0,1490,,,,2,1470,25,45,163,73,157,286,,4.4902,2006,Truck (<=6000 lbs.),Not Deployed,1,Male,Left
0,1410,-5,-28,503,3,1330,40,31,,,153,274,145,4.1922,2004,Passenger Car,Deployed,1,Male,Front
0,1330,-31,0,518,2,1410,40,29,152,82,151,264,225,3.9864,2007,Passenger Car,Not Deployed,1,Male,Right
0,1460,0,-42,444,4,2270,40,34,,,149,273,135,4.0677,2004,Passenger Car,Deployed,1,Male,Front
0,1030,,,,2,1340,40,63,165,64,144,245,135,3.528,2005,Passenger Car,Not Deployed,,Female,Front
0,1340,,,,2,1030,40,17,175,68,151,249,,3.7599,2001,Truck (<=6000 lbs.),Not Deployed,1,Female,Rear
0,1200,5,-13,113,2,1910,25,17,180,68,147,264,115,3.8808,2004,Passenger Car,Not Deployed,1,Male,Front
0,1910,3,-8,55,2,1200,25,36,165,77,154,282,115,4.3428,2000,Truck (<=10000 lbs.),Not Deployed,1,Female,Left
0,2010,-26,-22,1189,4,1850,45,16,163,50,170,270,185,4.59,2003,Truck (<=6000 lbs.),Deployed,1,Female,Right
0,1850,6,-32,834,4,2010,45,44,178,140,162,303,125,4.9086,2004,Truck (<=6000 lbs.),Deployed,0,Female,Front
0,1260,,,,2,1360,0,39,180,91,151,265,95,4.0015,2006,Passenger Car,Deployed,,Male,Left
0,1960,,,,2,1330,45,39,173,77,158,279,125,4.4082,2004,Truck (<=6000 lbs.),Not Deployed,1,Male,Front
0,1330,,,,2,1960,45,54,187,97,151,253,145,3.8203,2003,Passenger Car,Deployed,,Male,Front
0,1570,,,,3,1800,35,44,170,109,157,281,,4.4117,2005,Passenger Car,Not Deployed,1,Female,Front
0,1720,,,,4,1710,35,34,178,86,152,287,135,4.3624,2003,Passenger Car,Deployed,1,Male,Front
0,1320,,,,2,1360,45,48,168,61,155,280,,4.34,2006,Passenger Car,Not Deployed,,Female,
0,1480,,,,2,1140,45,58,165,57,155,270,165,4.185,2005,Passenger Car,Not Deployed,1,Female,Front
0,1760,2,-14,144,2,1750,45,55,193,127,162,288,125,4.6656,2003,Truck (<=6000 lbs.),Deployed,0,Male,Front
0,1310,,,,2,1610,35,56,,,151,249,,3.7599,2002,Truck (<=6000 lbs.),Deployed,1,Male,Front
0,1610,,,,2,1310,35,56,157,68,155,275,125,4.2625,2003,Passenger Car,Deployed,1,Female,Front
0,1960,0,19,360,3,1480,40,28,,,170,315,315,5.355,2007,Truck (<=6000 lbs.),Not Deployed,0,Female,Rear
0,1890,,,,2,1240,20,46,165,73,168,303,,5.0904,2004,Truck (<=6000 lbs.),Not Deployed,1,Female,
0,1590,,,,6,1230,35,40,165,113,155,272,95,4.216,2001,Passenger Car,Not Deployed,1,Female,Left
0,1210,-11,-6,143,2,1130,35,58,170,61,148,267,195,3.9516,2002,Passenger Car,Not Deployed,1,Female,Right
0,1420,,,,4,910,40,20,,,150,258,175,3.87,2007,Passenger Car,Deployed,1,Male,Right
0,910,,,,4,1420,45,48,168,71,160,305,105,4.88,2006,Passenger Car,Deployed,1,Female,Front
0,1320,,,,2,1600,35,42,160,86,155,280,195,4.34,2005,Passenger Car,Not Deployed,1,Female,Right
